id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS,Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,,,,
5397,PAPC,medium_airport,Port Clarence Coast Guard Station,65.25370026,-166.8589935,10,NA,US,US-AK,Port Clarence,no,PAPC,KPC,KPC,,https://en.wikipedia.org/wiki/Port_Clarence_Coast_Guard_Station,,,65.2537,-166.858994,0.04,nearest_place,,,,,Brevig Mission,AK,Nome Census Area,99785,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2180,Port Clarence,263170,100,2142,2,2.18E+13,,,,,,,,,,1,
5398,PAPG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111,NA,US,US-AK,Petersburg,yes,PAPG,PSG,PSG,,https://en.wikipedia.org/wiki/Petersburg_James_A._Johnson_Airport,,,56.809022,-132.948868,0.93,nearest_street,625,Kiseno St,,,Petersburg,AK,Petersburg Census Area,99833,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2195,Petersburg,260310,200,2027,2,2.195E+13,,,,,,,,,,1,
5399,PAPH,medium_airport,Port Heiden Airport,56.95909882,-158.6329956,95,NA,US,US-AK,Port Heiden,no,PAPH,PTH,PTH,,,,,56.959099,-158.632996,0.69,nearest_place,,,,,Port Heiden,AK,Lake and Peninsula Borough,99549,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2164,Port Heiden,263390,100,2209,2,2.164E+13,,,,,,,,,,1,
5400,PAPM,medium_airport,Platinum Airport,59.01139832,-161.8200073,15,NA,US,US-AK,Platinum,no,PAPM,PTU,PTU,,,,,59.011398,-161.820007,1,nearest_place,,,,,Platinum,AK,Bethel Census Area,99651,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2050,Platinum,261080,100,6066,6,2.05E+13,,,,,,,,,,1,
5401,PAQT,medium_airport,Nuiqsut Airport,70.20999908,-151.0059967,38,NA,US,US-AK,Nuiqsut,no,PAQT,NUI,AQT,,https://en.wikipedia.org/wiki/Nuiqsut_Airport,,,70.217264,-151.002142,0.93,nearest_street,318,Pausanna St,,,Nuiqsut,AK,North Slope Borough,99789,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2185,Nuiqsut,256320,200,3516,3,2.185E+13,,,,,,,,,,1,
5402,PARC,medium_airport,Arctic Village Airport,68.1147,-145.578995,2092,NA,US,US-AK,Arctic Village,yes,PARC,ARC,ARC,,https://en.wikipedia.org/wiki/Arctic_Village_Airport,,,68.1147,-145.578995,0.37,nearest_place,,,,,Arctic Village,AK,Yukon-Koyukuk Census Area,99722,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2290,Arctic Village,203990,100,1034,1,2.29E+13,,,,,,,,,,1,
5403,PARY,medium_airport,Ruby Airport,64.72720337,-155.4700012,658,NA,US,US-AK,Ruby,no,PARY,RBY,RBY,,,,,64.727203,-155.470001,0.51,nearest_place,,,,,Ruby,AK,Yukon-Koyukuk Census Area,99768,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2290,Ruby,265590,300,1189,1,2.29E+13,,,,,,,,,,1,
5404,PASA,medium_airport,Savoonga Airport,63.68640137,-170.4929962,53,NA,US,US-AK,Savoonga,no,PASA,SVA,SVA,,,,,63.686401,-170.492996,0.72,nearest_place,,,,,Savoonga,AK,Nome Census Area,99769,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2180,Savoonga,267460,100,6013,6,2.18E+13,,,,,,,,,,1,
5405,PASC,medium_airport,Deadhorse Airport,70.19470215,-148.4649963,65,NA,US,US-AK,Deadhorse,yes,PASC,SCC,SCC,,https://en.wikipedia.org/wiki/Deadhorse_Airport,,,70.194702,-148.464996,0.38,nearest_place,,,,,Deadhorse,AK,North Slope Borough,99734,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2185,Prudhoe Bay,264380,300,1124,1,2.185E+13,,,,,,,,,,1,
5406,PASD,medium_airport,Sand Point Airport,55.31499863,-160.522995,21,NA,US,US-AK,Sand Point,no,PASD,SDP,SDP,,,,,55.314999,-160.522995,0.18,nearest_place,,,,,Sand Point,AK,Aleutians East Borough,99661,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2013,Sand Point,267020,100,3159,3,2.013E+13,,,,,,,,,,1,
5407,PASH,medium_airport,Shishmaref Airport,66.249604,-166.089112,12,NA,US,US-AK,Shishmaref,no,PASH,SHH,SHH,,https://en.wikipedia.org/wiki/Shishmaref_Airport,K09,,66.249604,-166.089112,0.73,nearest_place,,,,,Shishmaref,AK,Nome Census Area,99772,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2180,Shishmaref,269770,100,1127,1,2.18E+13,,,,,,,,,,1,
5408,PASI,medium_airport,Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,21,NA,US,US-AK,Sitka,yes,PASI,SIT,SIT,,https://en.wikipedia.org/wiki/Sitka_Rocky_Gutierrez_Airport,,,57.047464,-135.35481,0.95,nearest_street,473,Charcoal Dr,,,Sitka,AK,Sitka City and Borough,99835,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2220,Sitka,270540,200,6016,6,2.22E+13,,,,,,,,,,1,
5384,PASK,medium_airport,Selawik Airport,66.60009766,-159.9859924,17,NA,US,US-AK,Selawik,no,PASK,WLK,WLK,,https://en.wikipedia.org/wiki/Selawik_Airport,,,66.600098,-159.985992,0.03,nearest_place,,,,,Selawik,AK,Northwest Arctic Borough,99770,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2188,Selawik,268230,100,4004,4,2.188E+13,,,,,,,,,,1,
5409,PASM,medium_airport,St Mary's Airport,62.0605011,-163.302002,312,NA,US,US-AK,St Mary's,no,PASM,KSM,KSM,,https://en.wikipedia.org/wiki/St._Mary's_Airport_(Alaska),,,62.060501,-163.302002,0.25,nearest_place,,,,,Pitkas Point,AK,Wade Hampton Census Area,99658,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2270,St. Mary's,266140,100,3062,3,2.27E+13,,,,,,,,,,1,
5410,PASN,medium_airport,St Paul Island Airport,57.16730118,-170.2200012,63,NA,US,US-AK,St Paul Island,no,PASN,SNP,SNP,,,,,57.167301,-170.220001,0.13,nearest_place,,,,,Saint Paul Island,AK,Aleutians West Census Area,99660,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2016,St. Paul,266470,100,1466,1,2.016E+13,,,,,,,,,,1,
5411,PASV,medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,1585,NA,US,US-AK,Sparrevohn,no,PASV,SVW,SVW,,https://en.wikipedia.org/wiki/Sparrevohn_LRRS_Airport,,,61.097401,-155.574005,0.03,nearest_place,,,,,Lime Village,AK,Bethel Census Area,99673,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2050,,,300,2020,2,2.05E+13,,,,,,,,,,1,
5412,PASX,medium_airport,Soldotna Airport,60.47570038,-151.0339966,113,NA,US,US-AK,Soldotna,no,PASX,SXQ,SXQ,,,,,60.476117,-151.033917,0.99,rooftop,513,Funny River Rd,,,Soldotna,AK,Kenai Peninsula Borough,99669,US,Copyright © 2015 Kenai Peninsula Borough,2019,2,2122,Soldotna,271640,500,4055,4,2.122E+13,,,,,,,,,,1,
5413,PASY,medium_airport,Eareckson Air Station,52.71229935,174.1139984,95,NA,US,US-AK,Shemya,no,PASY,SYA,SYA,,https://en.wikipedia.org/wiki/Eareckson_Air_Station,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
5414,PATG,medium_airport,Togiak Airport,59.05279922,-160.3970032,21,NA,US,US-AK,Togiak Village,no,PATG,TOG,TOG,,,,,59.052799,-160.397003,0.52,nearest_place,,,,,Togiak,AK,Dillingham Census Area,99678,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2070,Togiak,277690,100,3035,3,2.07E+13,,,,,,,,,,1,
24910,PATK,medium_airport,Talkeetna Airport,62.32049942,-150.0939941,358,NA,US,US-AK,Talkeetna,no,PATK,TKA,TKA,,https://en.wikipedia.org/wiki/Talkeetna_Airport,,,62.321913,-150.094663,0.98,rooftop,14373,E 2nd St,,,Talkeetna,AK,Matanuska-Susitna Borough,99676,US,Matanuska-Susitna Borough,2019,2,2170,Talkeetna,274830,102,1002,1,2.17E+13,"Anchorage, AK",11260,metropolitan,,,,,,,,
5415,PATL,medium_airport,Tatalina LRRS Airport,62.89440155,-155.977005,964,NA,US,US-AK,Takotna,no,PATL,TLJ,TLJ,,https://en.wikipedia.org/wiki/Tatalina_LRRS_Airport,,,62.894402,-155.977005,0.04,nearest_place,,,,,Mc Grath,AK,Yukon-Koyukuk Census Area,99627,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2290,,,400,2264,2,2.29E+13,,,,,,,,,,1,
5416,PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.46730042,-157.4360046,96,NA,US,US-AK,Atqasuk,no,PATQ,ATK,ATK,,https://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport,,,70.4673,-157.436005,0.26,nearest_place,,,,,Atqasuk,AK,North Slope Borough,99791,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2185,Atqasuk,204500,200,2213,2,2.185E+13,,,,,,,,,,1,
5418,PAVD,medium_airport,Valdez Pioneer Field,61.13389969,-146.2480011,121,NA,US,US-AK,Valdez,no,PAVD,VDZ,VDZ,,https://en.wikipedia.org/wiki/Valdez_Airport,,,61.130348,-146.248266,0.95,nearest_street,310,Valdez Airport Rd,,,Valdez,AK,Valdez-Cordova Census Area,99686,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2261,Valdez,282200,300,3030,3,2.261E+13,,,,,,,,,,1,
5419,PAVL,medium_airport,Kivalina Airport,67.73619843,-164.5630035,13,NA,US,US-AK,Kivalina,no,PAVL,KVL,KVL,,,,,67.736198,-164.563004,0.5,nearest_place,,,,,Kivalina,AK,Northwest Arctic Borough,99750,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2188,Kivalina,239960,100,1090,1,2.188E+13,,,,,,,,,,1,
5420,PAWD,medium_airport,Seward Airport,60.12689972,-149.4190063,22,NA,US,US-AK,Seward,no,PAWD,SWD,SWD,,,,,60.1269,-149.419006,0.06,nearest_place,,,,,Seward,AK,Kenai Peninsula Borough,99664,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2122,Seward,268560,1300,2030,2,2.122E+13,,,,,,,,,,1,
5421,PAWG,medium_airport,Wrangell Airport,56.48429871,-132.3699951,49,NA,US,US-AK,Wrangell,yes,PAWG,WRG,WRG,,https://en.wikipedia.org/wiki/Wrangell_Airport,,,56.474467,-132.376443,0.91,nearest_street,105,Howell Ave,,,Wrangell,AK,Wrangell City and Borough,99929,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2275,Wrangell,286380,300,2005,2,2.275E+13,,,,,,,,,,1,
5422,PAWI,medium_airport,Wainwright Airport,70.63800049,-159.9949951,41,NA,US,US-AK,Wainwright,no,PAWI,AIN,AWI,,https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),,,70.638,-159.994995,0.5,nearest_place,,,,,Wainwright,AK,North Slope Borough,99782,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2185,Wainwright,282750,200,2237,2,2.185E+13,,,,,,,,,,1,
5423,PAWN,medium_airport,Noatak Airport,67.56610107,-162.9750061,88,NA,US,US-AK,Noatak,no,PAWN,WTK,WTK,,,,,67.566101,-162.975006,0.4,nearest_place,,,,,Noatak,AK,Northwest Arctic Borough,99761,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2188,Noatak,254700,100,1041,1,2.188E+13,,,,,,,,,,1,
5424,PAWS,medium_airport,Wasilla Airport,61.57170105,-149.5399933,354,NA,US,US-AK,Wasilla,no,PAWS,WWA,IYS,,https://en.wikipedia.org/wiki/Wasilla_Airport,,,61.570931,-149.537678,0.98,rooftop,3910,W Aviation Ave,,,Wasilla,AK,Matanuska-Susitna Borough,99654,US,Matanuska-Susitna Borough,2019,2,2170,Wasilla,283080,900,1044,1,2.17E+13,"Anchorage, AK",11260,metropolitan,,,,,,,,
26343,PAYA,medium_airport,Yakutat Airport,59.50329971,-139.6600037,33,NA,US,US-AK,Yakutat,yes,PAYA,YAK,YAK,,https://en.wikipedia.org/wiki/Yakutat_Airport,,,59.5033,-139.660004,0.13,nearest_place,,,,,Yakutat,AK,Yakutat City and Borough,99689,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2282,Yakutat,286490,100,1478,1,2.282E+13,,,,,,,,,,1,
5429,PFYU,medium_airport,Fort Yukon Airport,66.57150269,-145.25,433,NA,US,US-AK,Fort Yukon,no,PFYU,FYU,FYU,,https://en.wikipedia.org/wiki/Fort_Yukon_Airport,,,66.563952,-145.252317,0.93,nearest_street,399,Hill St,,,Fort Yukon,AK,Yukon-Koyukuk Census Area,99740,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2290,Fort Yukon,226760,100,2137,2,2.29E+13,,,,,,,,,,1,
5495,PPIZ,medium_airport,Point Lay LRRS Airport,69.73290253,-163.0050049,22,NA,US,US-AK,Point Lay,no,PPIZ,PIZ,PIZ,,https://en.wikipedia.org/wiki/Point_Lay_LRRS_Airport,,,69.740834,-163.007701,0.93,nearest_street,120,Tuttuniagvik St,,,Barrow,AK,North Slope Borough,99723,US,TIGER/Line® dataset from the US Census Bureau,2019,2,2185,Point Lay,261700,200,1103,1,2.185E+13,,,,,,,,,,1,
19042,K79J,medium_airport,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,310,NA,US,US-AL,Andalusia/Opp,no,K79J,,79J,,https://en.wikipedia.org/wiki/Andalusia-Opp_Airport,Andalusia Opp Airport,,31.304606,-86.39632,1,nearest_street,18972,US Hwy 84,,,River Falls,AL,Covington County,36421,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1039,Sanford,168016,962300,2016,2,1.03996E+13,,,,,,,,,,1,
3378,KANB,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612,NA,US,US-AL,Anniston,no,KANB,ANB,ANB,,https://en.wikipedia.org/wiki/Anniston_Metropolitan_Airport,Anniston Metropolitan,,33.58999,-85.859628,0.96,nearest_street,720,Airport Rd,,,Anniston,AL,Calhoun County,36203,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1015,,,1100,,,1015001100,"Anniston-Oxford, AL",11500,metropolitan,,,,,,,,
3403,KBFM,medium_airport,Mobile Downtown Airport,30.62680054,-88.06809998,26,NA,US,US-AL,Mobile,no,KBFM,BFM,BFM,,https://en.wikipedia.org/wiki/Mobile_Downtown_Airport,,,30.627188,-88.068291,0.99,rooftop,2520,Airbus Way,,,Mobile,AL,Mobile County,36615,US,City of Mobile,2019,1,1097,Mobile,150000,7400,1073,1,1.09701E+13,"Mobile, AL",33660,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,,,,
3406,KBHM,large_airport,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,650,NA,US,US-AL,Birmingham,yes,KBHM,BHM,BHM,http://www.flybirmingham.com/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),,,33.561403,-86.748488,0.94,nearest_street,5954,Messer-airport Hwy,,,Birmingham,AL,Jefferson County,35212,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1073,Birmingham,107000,400,5001,5,1.073E+13,"Birmingham-Hoover, AL",13820,metropolitan,"Birmingham-Hoover-Talladega, AL",142,,,,,,
3489,KDHN,medium_airport,Dothan Regional Airport,31.32130051,-85.44960022,401,NA,US,US-AL,Dothan,yes,KDHN,DHN,DHN,,https://en.wikipedia.org/wiki/Dothan_Regional_Airport,,,31.318551,-85.452649,0.95,nearest_street,26,Tower Cir,,,Dothan,AL,Dale County,36303,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1045,Dothan,121184,21400,3011,3,1.04502E+13,"Ozark, AL",37120,micropolitan,"Dothan-Ozark, AL",222,,,,,,
19729,KEET,medium_airport,Shelby County Airport,33.17699814,-86.78279877,586,NA,US,US-AL,Alabaster,no,KEET,,EET,https://al-shelbycountytourism.civicplus.com/index.aspx?nid=109,https://en.wikipedia.org/wiki/Shelby_County_Airport_(Alabama),21A,,33.177726,-86.779817,1,nearest_street,,I 65,,,Calera,AL,Shelby County,35040,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1117,Calera,111416,30605,,,1117030605,"Birmingham-Hoover, AL",13820,metropolitan,"Birmingham-Hoover-Talladega, AL",142,,,,,,
3594,KHSV,large_airport,Huntsville International Carl T Jones Field,34.6371994,-86.77510071,629,NA,US,US-AL,Huntsville,yes,KHSV,HSV,HSV,http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc,https://en.wikipedia.org/wiki/Huntsville_International_Airport,,,34.648597,-86.775964,0.91,nearest_street,1358,Glenn Hearn Blvd SW,,,Huntsville,AL,Madison County,35824,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1089,Huntsville,137000,11200,2127,2,1.08901E+13,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur, AL",290,,,,,,
3596,KHUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684,NA,US,US-AL,Redstone Arsnl Huntsville,no,KHUA,HUA,HUA,,https://en.wikipedia.org/wiki/Redstone_Army_Airfield,,,34.678699,-86.684799,0.23,nearest_place,,,,,Redstone Arsenal,AL,Madison County,35809,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1089,,,11100,1110,1,1.08901E+13,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur, AL",290,,,,,,
3681,KMGM,large_airport,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221,NA,US,US-AL,Montgomery,yes,KMGM,MGM,MGM,http://www.flymgm.com/,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,,,32.305906,-86.395991,0.94,nearest_street,4684,Hangar Rd,,,Montgomery,AL,Montgomery County,36108,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1101,Montgomery,151000,5901,5018,5,1.10101E+13,"Montgomery, AL",33860,metropolitan,"Montgomery-Selma-Alexander City, AL",388,,,,,,
3700,KMOB,large_airport,Mobile Regional Airport,30.69120026,-88.24279785,219,NA,US,US-AL,Mobile,yes,KMOB,MOB,MOB,http://www.mobairport.com/,https://en.wikipedia.org/wiki/Mobile_Regional_Airport,,,30.688773,-88.251022,0.93,nearest_street,725,Flave Pierce Rd,,,Mobile,AL,Mobile County,36608,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1097,Mobile,150000,6403,1014,1,1.09701E+13,"Mobile, AL",33660,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,,,,
3706,KMSL,medium_airport,Northwest Alabama Regional Airport,34.74530029,-87.61019897,551,NA,US,US-AL,Muscle Shoals,yes,KMSL,MSL,MSL,,https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport,,,34.750302,-87.613207,0.94,nearest_street,548,Airport Rd,,,Muscle Shoals,AL,Colbert County,35661,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1033,,,20701,2009,2,1.03302E+13,"Florence-Muscle Shoals, AL",22520,metropolitan,,,,,,,,
3716,KMXF,medium_airport,Maxwell Air Force Base,32.3829,-86.365799,171,NA,US,US-AL,Montgomery,no,KMXF,MXF,MXF,,https://en.wikipedia.org/wiki/Maxwell_Air_Force_Base,,,32.380074,-86.357945,0.93,nearest_street,998,Selfridge St,,,Montgomery,AL,Montgomery County,36113,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1101,Montgomery,151000,900,1002,1,1.101E+13,"Montgomery, AL",33860,metropolitan,"Montgomery-Selma-Alexander City, AL",388,,,,,,
3762,KOZR,medium_airport,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,301,NA,US,US-AL,Fort Rucker/Ozark,no,KOZR,OZR,OZR,,https://en.wikipedia.org/wiki/Cairns_Army_Airfield,,,31.275358,-85.703762,0.92,nearest_street,699,Parish Rd,,,Daleville,AL,Dale County,36322,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1045,,,21200,1012,1,1.04502E+13,"Ozark, AL",37120,micropolitan,"Dothan-Ozark, AL",222,,,,,,
3917,KTCL,medium_airport,Tuscaloosa Regional Airport,33.22060013,-87.61139679,170,NA,US,US-AL,Tuscaloosa,no,KTCL,TCL,TCL,http://www.tuscaloosa.com/Government/Departments/Transportation/airport,https://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport,,,33.221492,-87.611825,0.99,rooftop,7605,Robert Cardinal Airport Rd,,,Tuscaloosa,AL,Tuscaloosa County,35401,US,Tuscaloosa,2019,1,1125,Tuscaloosa,177256,10302,3152,3,1.12501E+13,"Tuscaloosa, AL",46220,metropolitan,,,,,,,,
21212,KTOI,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,NA,US,US-AL,Troy,no,KTOI,TOI,TOI,http://www.troyal.gov/KTOI,https://en.wikipedia.org/wiki/Troy_Municipal_Airport,,,31.861678,-86.005401,0.94,nearest_street,398,Airport Rd,,,Troy,AL,Pike County,36081,US,TIGER/Line® dataset from the US Census Bureau,2019,1,1109,Troy,176920,188700,1174,1,1.10919E+13,"Troy, AL",45980,micropolitan,,,,,,,,
19402,KBPK,medium_airport,Ozark Regional Airport,36.3689003,-92.47049713,928,NA,US,US-AR,Mountain Home,no,KBPK,WMH,BPK,http://www.flytheozarks.com/,https://en.wikipedia.org/wiki/Ozark_Regional_Airport,Baxter County Regional Airport,,36.371045,-92.47047,0.96,nearest_street,611,County Rd 913,,,Midway,AR,Baxter County,72651,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5005,,,950900,1054,1,5.00595E+13,"Mountain Home, AR",34260,micropolitan,,,,,,,,
3436,KBYH,medium_airport,Arkansas International Airport,35.96429825,-89.94400024,254,NA,US,US-AR,Blytheville,no,KBYH,BYH,BYH,,https://en.wikipedia.org/wiki/Arkansas_International_Airport,"Blytheville AFB, Eaker AFB",,35.961261,-89.951032,0.93,nearest_street,2564,Casper St,,,Blytheville,AR,Mississippi County,72315,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5093,Blytheville,507330,11400,3000,3,5.09301E+13,"Blytheville, AR",14180,micropolitan,,,,,,,,
3509,KELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067,-92.81330109,277,NA,US,US-AR,El Dorado,yes,KELD,ELD,ELD,,https://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field,,,33.210819,-92.818995,1,nearest_street,6922,US Hwy 82 E,,,El Dorado,AR,Union County,71730,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5139,,,950400,,,5139950400,"El Dorado, AR",20980,micropolitan,,,,,,,,
3543,KFSM,large_airport,Fort Smith Regional Airport,35.33660126,-94.36740112,469,NA,US,US-AR,Fort Smith,yes,KFSM,FSM,FSM,,https://en.wikipedia.org/wiki/Fort_Smith_Regional_Airport,,,35.333807,-94.363214,0.94,nearest_street,5042,S 66th St,,,Fort Smith,AR,Sebastian County,72903,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5131,Fort Smith,524550,1102,3005,3,5.131E+13,"Fort Smith, AR-OK",22900,metropolitan,,,,,,,,
3548,KFYV,medium_airport,Drake Field,36.00510025,-94.17009735,1251,NA,US,US-AR,Fayetteville,no,KFYV,FYV,FYV,,https://en.wikipedia.org/wiki/Drake_Field,,,36.005299,-94.173739,1,nearest_street,709,US Hwy 71 Scn,,,Fayetteville,AR,Washington County,72701,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5143,Fayetteville,523290,11101,3029,3,5.14301E+13,"Fayetteville-Springdale-Rogers, AR",22220,metropolitan,,,,,,,,
3587,KHOT,medium_airport,Memorial Field,34.47800064,-93.09619904,540,NA,US,US-AR,Hot Springs,yes,KHOT,HOT,HOT,,https://en.wikipedia.org/wiki/Hot_Springs_Memorial_Field_Airport,,,34.482346,-93.100326,1,nearest_street,728,US Hwy 70 Bus,,,Hot Springs National Park,AR,Garland County,71913,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5051,Hot Springs,533400,11300,3004,3,5.05101E+13,"Hot Springs, AR",26300,metropolitan,"Hot Springs-Malvern, AR",284,,,,,,
3592,KHRO,medium_airport,Boone County Airport,36.26150131,-93.15470123,1365,NA,US,US-AR,Harrison,yes,KHRO,HRO,HRO,,https://en.wikipedia.org/wiki/Boone_County_Airport,,,36.260093,-93.157735,0.96,nearest_street,401,Crow Ln,,,Harrison,AR,Boone County,72601,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5009,Harrison,530460,790400,3063,3,5.00979E+13,"Harrison, AR",25460,micropolitan,,,,,,,,
3621,KJBR,medium_airport,Jonesboro Municipal Airport,35.83169937,-90.64640045,262,NA,US,US-AR,Jonesboro,yes,KJBR,JBR,JBR,,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport,,,35.83406,-90.650329,0.95,nearest_street,4176,Lindberg Dr,,,Jonesboro,AR,Craighead County,72401,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5031,Jonesboro,535710,502,3005,3,5.031E+13,"Jonesboro, AR",27860,metropolitan,"Jonesboro-Paragould, AR",308,,,,,,
3645,KLIT,large_airport,Bill & Hillary Clinton National Airport/Adams Field,34.72940063,-92.22429657,262,NA,US,US-AR,Little Rock,yes,KLIT,LIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport,,,34.729178,-92.224542,1,rooftop,2201,David Grundfest Jr Dr,,,Little Rock,AR,Pulaski County,72202,US,Pulaski,2019,5,5119,Little Rock,541000,200,1038,1,5.119E+13,"Little Rock-North Little Rock-Conway, AR",30780,metropolitan,"Little Rock-North Little Rock, AR",340,,,,,,
20354,KLLQ,medium_airport,Monticello Municipal Ellis Field,33.6385994,-91.75099945,270,NA,US,US-AR,Monticello,no,KLLQ,,LLQ,,,,,33.63886,-91.7449,0.94,nearest_street,189,County Rd 422,,,Monticello,AR,Drew County,71655,US,TIGER/Line® dataset from the US Census Bureau,2019,5,5043,,,490200,,,5043490200,,,,,,,,,,1,
