id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
12762,5Z5,small_airport,Kantishna Airport,63.54169846,-150.9940033,1575,NA,US,US-AK,Kantishna,no,5Z5,,5Z5,,,,
12763,5Z7,small_airport,Kasitsna Airport,59.46879959,-151.572998,5,NA,US,US-AK,Kasitsna Bay,no,5Z7,,5Z7,,,,
12764,5Z9,seaplane_base,Lake Brooks Seaplane Base,58.55479813,-155.7769928,36,NA,US,US-AK,Katmai National Park,no,5Z9,BKF,5Z9,,https://en.wikipedia.org/wiki/Lake_Brooks_Seaplane_Base,,
45245,60AK,heliport,Carol'S Heliport,61.607411,-149.2795,328,NA,US,US-AK,Wasilla,no,60AK,,60AK,,,,
12806,61AK,heliport,Era Chulitna River Heliport,62.56760025,-150.2359924,960,NA,US,US-AK,Trapper Creek/Talkeetna,no,61AK,,61AK,,,,
12853,62AK,seaplane_base,Wallis Lake Seaplane Base,61.57289886,-149.5749969,320,NA,US,US-AK,Wasilla,no,62AK,,62AK,,,,
12890,63A,seaplane_base,Lloyd R. Roundtree Seaplane Facility Seaplane Base,56.81129837,-132.9600067,,NA,US,US-AK,Petersburg,no,63A,,63A,,,,
12891,63AK,small_airport,Kucera Residence Airport,61.58430099,-149.9380035,189,NA,US,US-AK,Big Lake,no,63AK,,63AK,,,,
12931,64AK,small_airport,Carpentiers Strip,61.43989944,-150.026001,175,NA,US,US-AK,Point Mackenzie,no,64AK,,64AK,,,,
12978,65AK,small_airport,Mcdonald Ridge Airport,61.5605011,-149.3690033,285,NA,US,US-AK,Wasilla,no,65AK,,65AK,,,,
45253,66AK,seaplane_base,June Lake Seaplane Base,61.63,-149.569167,406,NA,US,US-AK,Wasilla,no,66AK,,66AK,,,,
13053,67AK,small_airport,South Hollywood Airport,61.5345993,-149.6699982,375,NA,US,US-AK,Wasilla,no,67AK,,67AK,,,,
13093,68A,seaplane_base,Wrangell Seaplane Base,56.46630096,-132.3800049,,NA,US,US-AK,Wrangell,no,68A,,68A,,,,
13094,68AK,heliport,Cowell's Heliport,61.51660156,-149.9309998,142,NA,US,US-AK,Big Lake,no,68AK,,68AK,,,,
42775,69AK,seaplane_base,Memory Lake Seaplane Base,61.62888718,-149.4236145,463,NA,US,US-AK,Wasilla,no,69AK,,69AK,,,,
13175,6A7,seaplane_base,Brocker Lake Seaplane Base,61.48180008,-149.772995,100,NA,US,US-AK,Big Lake,no,6A7,,6A7,,,,
13177,6AK,small_airport,Rainy Pass Lodge Airport,62.08409882,-152.7180023,1900,NA,US,US-AK,Rainy Pass,no,6AK,,6AK,,,,
13178,6AK1,small_airport,Platinum Mine Airport,58.9117012,-161.7140045,100,NA,US,US-AK,Platinum,no,6AK1,,6AK1,,,,
13179,6AK2,small_airport,Sleepers Strip,61.25149918,-149.9819946,125,NA,US,US-AK,Point Mackenzie,no,6AK2,,6AK2,,,,
13180,6AK3,small_airport,Butler Aviation Airport,60.72940063,-151.2779999,185,NA,US,US-AK,Kenai,no,6AK3,,6AK3,,,,
13181,6AK5,small_airport,Fire Island Airport,61.16830063,-150.1609955,55,NA,US,US-AK,Anchorage,no,6AK5,,6AK5,,,,
13182,6AK7,small_airport,Rainbow Heights Estates Airstrip,61.5746994,-149.6349945,270,NA,US,US-AK,Wasilla,no,6AK7,,6AK7,,,,
13183,6AK8,small_airport,Tulakes Airport,61.61809921,-149.6690063,350,NA,US,US-AK,Wasilla,no,6AK8,,6AK8,,,,
13184,6AK9,small_airport,Cizek North Airport,61.63349915,-149.6820068,300,NA,US,US-AK,Wasilla,no,6AK9,,6AK9,,,,
13527,6R7,small_airport,Old Harbor Airport,57.2181015,-153.2700043,55,NA,US,US-AK,Old Harbor,no,6R7,,6R7,,,,
13636,6Z1,closed,Arness Lake Airport,60.643902,-151.304993,125,NA,US,US-AK,Kenai,no,,,,,,6Z1,
45277,70AK,small_airport,Bangerter Field,60.517778,-150.959722,250,NA,US,US-AK,Soldotna,no,70AK,,70AK,,,,
13677,71AK,small_airport,Bluff Park Farm Airport,61.52759933,-149.4960022,110,NA,US,US-AK,Wasilla,no,71AK,,71AK,,,,
13713,72AK,heliport,Trophy Lodge Heliport,64.02709961,-145.6799927,1200,NA,US,US-AK,Delta Junction,no,72AK,,72AK,,,,
13754,73AK,heliport,Yankee Cove Heliport,58.59170151,-134.8999939,,NA,US,US-AK,Juneau,no,73AK,,73AK,,,,
13795,74AK,closed,Puviaq Airport,70.715599,-154.407037,23,NA,US,US-AK,Barrow,no,,,14,,,74AK,
45250,75AK,small_airport,Henley Airport,60.593067,-151.327956,100,NA,US,US-AK,Kenai,no,75AK,,75AK,,,,
13880,76AK,small_airport,Pogo Mine Airstrip,64.46749878,-144.9210052,1350,NA,US,US-AK,Delta Junction,no,76AK,,76AK,,,,
13923,76Z,small_airport,Nakeen Airport,58.92760086,-157.0469971,50,NA,US,US-AK,Nakeen,no,76Z,,76Z,,,,
13924,77AK,small_airport,Tidewater Bluffs Airport,61.50270081,-149.595993,80,NA,US,US-AK,Wasilla,no,77AK,,77AK,,,,
318191,78AA,small_airport,Lakewood Airport,64.7717611,-147.2466917,540,NA,US,US-AK,North Pole,no,78AA,,78AA,,,,
13961,78AK,small_airport,C.T.S. Airport,61.73310089,-150.526001,160,NA,US,US-AK,Willow,no,78AK,,78AK,,,,
13974,78K,seaplane_base,Yes Bay Lodge Seaplane Base,55.91630173,-131.8009949,,NA,US,US-AK,Yes Bay,no,78K,WYB,78K,,,,
13999,78Z,seaplane_base,Nancy Lake Seaplane Base,61.68500137,-149.9799957,218,NA,US,US-AK,Nancy Lake,no,78Z,,78Z,,,,
45278,79AK,small_airport,Huttunen Strip,61.481839,-149.744019,120,NA,US,US-AK,Wasilla,no,79AK,,79AK,,,,
14039,7AK0,small_airport,Art Z Airport,64.6473999,-151.8099976,193,NA,US,US-AK,Tanana,no,7AK0,,7AK0,,,,
14040,7AK2,small_airport,Snettisham Airport,58.13439941,-133.7299957,14,NA,US,US-AK,Snettisham,no,7AK2,,7AK2,,,,
14041,7AK3,small_airport,Gaede Airport,60.47639847,-151.1660004,115,NA,US,US-AK,Soldotna,no,7AK3,,7AK3,,,,
14042,7AK4,small_airport,Jack Fish Landing Airport,61.54150009,-149.4609985,150,NA,US,US-AK,Wasilla,no,7AK4,,7AK4,,,,
14043,7AK5,small_airport,Dahler Homestead Airport,60.50360107,-150.9360046,300,NA,US,US-AK,Soldotna,no,7AK5,,7AK5,,,,
14044,7AK6,small_airport,Dan France Airport,60.47779846,-150.9290009,260,NA,US,US-AK,Soldotna,no,7AK6,,7AK6,,,,
14045,7AK7,heliport,Era Denali Heliport,63.73839951,-148.8820038,1580,NA,US,US-AK,Healy,no,7AK7,,7AK7,,,,
14046,7AK8,small_airport,Hess Airport,61.62129974,-149.6150055,355,NA,US,US-AK,Wasilla,no,7AK8,,7AK8,,,,
14047,7AK9,small_airport,Vinduska Airport,61.64680099,-149.048996,700,NA,US,US-AK,Palmer,no,7AK9,,7AK9,,,,
14170,7K2,seaplane_base,Skagway Seaplane Base,59.44689941,-135.322998,,NA,US,US-AK,Skagway,no,7K2,,7K2,,,,
14173,7KA,small_airport,Tatitlek Airport,60.871449,-146.690297,62,NA,US,US-AK,Tatitlek,yes,PAKA,TEK,7KA,,https://en.wikipedia.org/wiki/Tatitlek_Airport,,
11486,80AK,seaplane_base,Morvro Lake Seaplane Base,61.60200119,-149.7839966,300,NA,US,US-AK,Houston,no,80AK,,80AK,,,Formerly 4K2,
14519,81AK,small_airport,Mc Kinley Country Airport,62.56769943,-150.2359924,600,NA,US,US-AK,Trapper Creek,no,81AK,,81AK,,,,
14557,82AK,closed,Jim's Landing Airport,61.6166,-149.190991,425,NA,US,US-AK,Palmer,no,,,,,,82AK,
14589,83AK,small_airport,Tolovana Hot Springs Airport,65.25650024,-148.8300018,800,NA,US,US-AK,Fairbanks,no,83AK,,83AK,,,,
323194,84AK,heliport,T-Time Heliport,61.587245,-149.33453,375,NA,US,US-AK,Wasilla,no,84AK,,84AK,,,,
14642,84K,seaplane_base,Meyers Chuck Seaplane Base,55.73960114,-132.2550049,0,NA,US,US-AK,Meyers Chuck,no,84K,WMK,84K,,,,
45256,85AK,seaplane_base,Marion Seaplane Base,61.509167,-149.908611,150,NA,US,US-AK,Big Lake,no,85AK,,85AK,,,,
45251,86AK,seaplane_base,Hoppe'S Seaplane Base,61.551431,-149.94575,180,NA,US,US-AK,Big Lake,no,86AK,,86AK,,,,
14745,87AK,small_airport,Soloy Strip,61.6515007,-149.2879944,545,NA,US,US-AK,Wasilla,no,87AK,,87AK,,,,
14779,88AK,small_airport,Dutch Landing Strip,60.54029846,-150.8679962,300,NA,US,US-AK,Sterling,no,88AK,,88AK,,,,
14816,89AK,small_airport,Lincoln Village Airpark,61.55939865,-149.7050018,250,NA,US,US-AK,Wasilla,no,89AK,,89AK,,,,
14854,8AK0,closed,Diamond NN Cannery Airport,58.710895,-156.994991,60,NA,US,US-AK,South Naknek,no,,,,,,8AK0,
14855,8AK1,small_airport,Jacobus Field,62.28030014,-145.3630066,1670,NA,US,US-AK,Gulkana,no,8AK1,,8AK1,,,,
14856,8AK2,small_airport,Carty's Airstrip,60.70249939,-151.2940063,150,NA,US,US-AK,Kenai,no,8AK2,,8AK2,,,,
14857,8AK3,small_airport,Roland Norton Memorial Airstrip,66.76599884,-160.1529999,360,NA,US,US-AK,Selawik,no,8AK3,,8AK3,,,,
14858,8AK4,closed,Scout Lake Seaplane Base,60.534199,-150.852001,245,NA,US,US-AK,Sterling,no,,,,,,8AK4,
324468,8AK5,small_airport,Fort Crosby Airport,62.513888,-150.265277,650,NA,US,US-AK,Trapper Creek,no,8AK5,,8AK5,,,,
14859,8AK6,small_airport,Little Susitna Airport,61.37189865,-150.2619934,70,NA,US,US-AK,Susitna Station,no,8AK6,,8AK6,,,,
14861,8AK8,small_airport,North Cubs Strip Airport,61.63000107,-149.6829987,350,NA,US,US-AK,Wasilla,no,8AK8,,8AK8,,,,
14862,8AK9,small_airport,Tok 2 Airport,63.30890479,-143.0169296,1630,NA,US,US-AK,Tok,no,8AK9,,8AK9,,,,
14984,8K9,seaplane_base,Murphys Pullout Seaplane Base,55.38959885,-131.7380066,,NA,US,US-AK,Ketchikan,no,8K9,,8K9,,,,
14985,8KA,small_airport,Tatitna Airport,62.29330063,-153.3619995,1490,NA,US,US-AK,Tatitna,no,8KA,,8KA,,,,
15271,90AK,heliport,Northstar Heliport,70.49210358,-148.7039948,10,NA,US,US-AK,Prudhoe Bay/Deadhorse,no,90AK,,90AK,,,,
45255,91AK,seaplane_base,Kucera Seaplane Base,61.576389,-149.943333,175,NA,US,US-AK,Big Lake,no,91AK,,91AK,,,,
15337,92AK,heliport,Mat-Su Regional Medical Center Heliport,61.56290054,-149.2590027,145,NA,US,US-AK,Palmer,no,92AK,,92AK,,,,
15376,93AK,small_airport,The Queens Airport,58.87200165,-158.4720001,25,NA,US,US-AK,Queens,no,93AK,,93AK,,,,
15443,94Z,small_airport,Nome City Field,64.51309967,-165.3959961,59,NA,US,US-AK,Nome,no,94Z,,94Z,,,,
15444,95AK,closed,Medivac - Wasilla Heliport,61.585602,-149.425004,340,NA,US,US-AK,Wasilla,no,,,,,,95AK,
15477,95Z,small_airport,Bradley Sky-Ranch Airport,64.75920105,-147.3880005,483,NA,US,US-AK,North Pole,no,95Z,,95Z,,,,
15478,96AK,seaplane_base,Hackney Landing Seaplane Base,60.28779984,-151.345993,208,NA,US,US-AK,Clam Gulch,no,96AK,,96AK,,,,
15514,96Z,seaplane_base,Whale Pass Seaplane Float Harbor Facility,56.116299,-133.121994,0,NA,US,US-AK,Whale Pass,no,,WWP,96Z,,,"North Whale SPB, North Whale Pass",
15515,97AK,small_airport,High Ridge Association Airport,61.66400146,-149.2539978,720,NA,US,US-AK,Palmer,no,97AK,,97AK,,,,
15553,98AK,small_airport,Eastland Airport,59.7757988,-151.1820068,1190,NA,US,US-AK,Homer,no,98AK,,98AK,,,,
321976,99AA,heliport,Aviator Hotel Anchorage Heliport,61.218906,-149.886482,123,NA,US,US-AK,Anchorage,no,99AA,,99AA,,,Anchorage Lofts Hotel,
15597,99AK,small_airport,Moore Creek Airport,62.59899902,-157.1519928,980,NA,US,US-AK,Moore Creek,no,99AK,,99AK,,,,
15638,99Z,seaplane_base,Finger Lake Seaplane Base,61.60649872,-149.2779999,337,NA,US,US-AK,Palmer,no,99Z,,99Z,,,,
15640,9A3,small_airport,Chuathbaluk Airport,61.579102,-159.216003,244,NA,US,US-AK,Chuathbaluk,yes,PACH,CHU,9A3,,https://en.wikipedia.org/wiki/Chuathbaluk_Airport,,
15641,9A8,small_airport,Ugashik Airport,57.5279007,-157.3990021,25,NA,US,US-AK,Ugashik,no,9A8,UGS,9A8,,https://en.wikipedia.org/wiki/Ugashik_Airport,,
325120,9AA1,small_airport,Elk Ranch Airport,61.68203,-149.29073,800,NA,US,US-AK,Palmer,no,9AA1,,9AA1,,,,
325049,9AA9,small_airport,Airkat Airpark,59.403055,-136.019443,260,NA,US,US-AK,Haines,no,9AA9,,9AA9,,,,
15643,9AK,small_airport,Totatlanika River Airport,64.02570343,-148.5220032,2717,NA,US,US-AK,Totatlanika River,no,9AK,,9AK,,,,
15644,9AK0,small_airport,Sports Mans Paradise Airport,62.51210022,-143.2350006,3120,NA,US,US-AK,Tok,no,9AK0,,9AK0,,,,
15645,9AK1,seaplane_base,Stormy Hill Seaplane Base,61.63090134,-149.2319946,500,NA,US,US-AK,Palmer,no,9AK1,,9AK1,,,,
15646,9AK2,small_airport,Kako Airport,61.89889908,-161.4380035,300,NA,US,US-AK,Russian Mission,no,9AK2,,9AK2,,,,
15647,9AK3,small_airport,Nikolai Creek Airport,61.01390076,-151.4490051,30,NA,US,US-AK,Tyonek,no,9AK3,,9AK3,,,,
15648,9AK4,small_airport,Arctic Angel Airport,64.13739777,-145.8300018,1009,NA,US,US-AK,Delta Junction,no,9AK4,,9AK4,,,,
15649,9AK5,small_airport,Sky Harbor Airport,61.11650085,-149.8190002,340,NA,US,US-AK,Anchorage,no,9AK5,,9AK5,,,,
15650,9AK6,small_airport,Leisurewood Airstrip Owners Assoc Airport,61.62409973,-149.647995,366,NA,US,US-AK,Wasilla,no,9AK6,,9AK6,,,,
15651,9AK7,small_airport,Cubdivision Airport,61.58980179,-149.8170013,250,NA,US,US-AK,Big Lake,no,9AK7,,9AK7,,,,
15652,9AK8,small_airport,Wolf Track Airport,61.62469864,-149.6820068,90,NA,US,US-AK,Wasilla,no,9AK8,,9AK8,,,,
15658,9C0,seaplane_base,Peninsula Point Pullout Seaplane Base,55.38470078,-131.7380066,,NA,US,US-AK,Ketchikan,no,9C0,,9C0,,,,
16067,9Z3,seaplane_base,Kodiak /Lilly Lake/ Seaplane Base,57.80260086,-152.3829956,130,NA,US,US-AK,Kodiak,no,9Z3,,9Z3,,,,
16068,9Z7,small_airport,Kvichak /Diamond J/ Airport,58.96260071,-156.9320068,25,NA,US,US-AK,Kvichak,no,9Z7,,9Z7,,,,
16069,9Z8,small_airport,Levelock Airport,59.12810135,-156.8589935,39,NA,US,US-AK,Levelock,no,9Z8,KLL,9Z8,,https://en.wikipedia.org/wiki/Levelock_Airport,,
16070,9Z9,small_airport,Lawing Airport,60.41109848,-149.3699951,475,NA,US,US-AK,Lawing,no,9Z9,,9Z9,,,,
16072,A13,small_airport,Bold Airport,61.34130096,-148.9989929,900,NA,US,US-AK,Anchorage,no,A13,,A13,,,,
16074,A23,seaplane_base,Saginaw Seaplane Base,56.88629913,-134.1580048,0,NA,US,US-AK,Saginaw Bay,no,A23,SGW,A23,,https://en.wikipedia.org/wiki/Saginaw_Seaplane_Base,,
16076,A27,seaplane_base,Seldovia Seaplane Base,59.4341011,-151.7079926,0,NA,US,US-AK,Seldovia,no,A27,,A27,,,,
16078,A29,seaplane_base,Sitka Seaplane Base,57.05210114,-135.345993,,NA,US,US-AK,Sitka,no,A29,,A29,,,,
16079,A43,seaplane_base,Taku Harbor Seaplane Base,58.06909943,-134.0149994,0,NA,US,US-AK,Taku Harbor,no,A43,,A43,,,,
16081,A57,small_airport,Alsek River Airport,59.19918024,-138.447293,30,NA,US,US-AK,Yakutat,no,A57,,A57,,https://en.wikipedia.org/wiki/Alsek_River_Airport,,
16082,A61,small_airport,Tuntutuliak Airport,60.33530045,-162.6670074,16,NA,US,US-AK,Tuntutuliak,no,A61,WTL,A61,,https://en.wikipedia.org/wiki/Tuntutuliak_Airport,,
16083,A63,small_airport,Twin Hills Airport,59.07559967,-160.272995,82,NA,US,US-AK,Twin Hills,no,A63,TWA,A63,,https://en.wikipedia.org/wiki/Twin_Hills_Airport,AK63,
16084,A67,small_airport,Harlequin Lake Airport,59.41439819,-139.0249939,100,NA,US,US-AK,Yakutat,no,A67,,A67,,,,
16085,A68,small_airport,Situk Airport,59.55160141,-139.5090027,50,NA,US,US-AK,Yakutat,no,A68,,A68,,,,
16086,A69,small_airport,Tanis Mesa Airport,59.2480011,-138.5039978,130,NA,US,US-AK,Yakutat,no,A69,,A69,,,,
16087,A70,small_airport,Dangerous River Airport,59.41279984,-139.1940002,50,NA,US,US-AK,Yakutat,no,A70,,A70,,,,
16088,A77,small_airport,Yankee Creek 2 Airport,63.00189972,-156.3670044,1120,NA,US,US-AK,Yankee Creek,no,A77,,A77,,https://en.wikipedia.org/wiki/Yankee_Creek_Airport,,
16089,A79,small_airport,Chignik Lake Airport,56.25500107,-158.7749939,50,NA,US,US-AK,Chignik Lake,yes,A79,KCQ,A79,,https://en.wikipedia.org/wiki/Chignik_Lake_Airport,,
16090,A88,closed,Gunsight Mountain Airport,61.9006,-147.316632,2950,NA,US,US-AK,Gunsight Mountain Lodge,no,,,,,,A88,
45263,AA00,small_airport,Shump Airport,62.51015,-149.926717,1670,NA,US,US-AK,Talkeetna,no,AA00,,AA00,,,,
45271,AA01,seaplane_base,West Beaver Seaplane Base,61.584961,-149.846531,215,NA,US,US-AK,Big Lake,no,AA01,,AA01,,,,
45252,AA02,seaplane_base,Horseshoe Lake Seaplane Base,61.571481,-149.924111,140,NA,US,US-AK,Big Lake,no,AA02,,AA02,,,,
45260,AA03,heliport,Central Pad Heliport,70.171228,-146.258517,10,NA,US,US-AK,Deadhorse,no,AA03,,AA03,,,,
45268,AA04,heliport,Viking Heliport,61.224775,-149.839094,72,NA,US,US-AK,Anchorage,no,AA04,,AA04,,,,
45279,AA05,small_airport,Shelby Strip,61.507867,-149.078925,40,NA,US,US-AK,Anchorage,no,AA25,,AA25,,,AA05,
45264,AA06,small_airport,Sixmile Lake Airport,61.289722,-149.806111,85,NA,US,US-AK,Anchorage,no,AA06,,AA06,,,,
45262,AA07,heliport,Saddleback Island Heliport,61.521575,-149.927139,150,NA,US,US-AK,Big Lake,no,AA07,,AA07,,,,
318192,AA08,heliport,Alaska Heliworx Heliport,61.594722,-149.153889,250,NA,US,US-AK,Palmer,no,AA08,,AA08,,,,
325115,AA09,small_airport,Busch Creek Airport,62.477502,-147.774722,3984,NA,US,US-AK,Talkeetna,no,AA09,,AA09,,,,
45257,AA11,seaplane_base,Misty Lake Seaplane Base,61.550739,-149.676131,350,NA,US,US-AK,Wasilla,no,AA11,,AA11,,,,
313161,AA12,seaplane_base,Dove Island Lodge Seaplane Base,57.0408333,-135.2955556,0,NA,US,US-AK,Sitka,no,AA12,,AA12,,,,
325450,AA14,heliport,Toolik Heliport,68.628168,-149.589,2405,NA,US,US-AK,Toolik Field Station,no,AA14,,AA14,,,,
329251,AA16,small_airport,Treasure Chest Airport,60.624808,-151.2945,125,NA,US,US-AK,Kenai,no,AA16,,AA16,,,,
45247,AA22,small_airport,Delta Daves Airport,64.132858,-145.804494,1070,NA,US,US-AK,Delta Junction,no,AA22,,AA22,,,,
45259,AA27,heliport,Otp Heliport,70.414028,-150.018563,38,NA,US,US-AK,Nuiqsut,no,PPNU,,AA27,,,Pioneer Heliport,
45267,AA30,small_airport,Trio Estates Airport,61.648189,-149.870831,315,NA,US,US-AK,Houston,no,AA30,,AA30,,,,
45280,AA33,small_airport,Gus Landing,61.60415,-149.770119,120,NA,US,US-AK,Houston,no,AA33,,AA33,,,,
313164,AA35,heliport,35 Mile Lodge Heliport,59.4375556,-136.2293611,690,NA,US,US-AK,Haines,no,AA35,,AA35,,,,
313165,AA38,heliport,Nikaitchuq Operations Center Heliport,70.4824806,-149.8532333,20,NA,US,US-AK,Kuparuk,no,AA38,,AA38,,,,
45242,AA44,heliport,Barlett Regional Hospital Heliport,58.328803,-134.460083,296,NA,US,US-AK,Juneau,no,AA44,,AA44,,,,
45281,AA50,small_airport,Point Thomson Sea Ice Airstrip,70.181144,-146.35035,0,NA,US,US-AK,Deadhorse,no,AA50,,AA50,,,,
313166,AA51,heliport,Spy Island Drill-Site Heliport,70.55625,-149.9105278,21,NA,US,US-AK,Kuparuk,no,AA51,,AA51,,,,
45266,AA76,small_airport,Timber Trails Airport,64.769444,-147.329444,480,NA,US,US-AK,North Pole,no,AA76,,AA76,,,,
45269,AA85,seaplane_base,Walby Lake Seaplane Base,61.616419,-149.221031,114,NA,US,US-AK,Palmer,no,AA85,,AA85,,,,
299321,AHT,closed,Amchitka Army Airfield,51.37777778,179.2591667,215,NA,US,US-AK,Amchitka Island,no,PAHT,AHT,,,https://en.wikipedia.org/wiki/Amchitka_Army_Airfield,Constantine Harbor,
16096,AK0,small_airport,Jakes Bar Airport,61.21870041,-142.8899994,1052,NA,US,US-AK,Mccarthy,no,AK0,,AK0,,,,
16097,AK00,small_airport,Anchor River Airpark,59.79669952,-151.8630066,120,NA,US,US-AK,Anchor Point,no,AK00,,AK00,,,,
45282,AK01,small_airport,Alaska Airpark,60.528983,-150.625133,320,NA,US,US-AK,Sterling,no,AK01,,AK01,,,,
16098,AK02,small_airport,Bear Creek 1 Airport,65.53990173,-161.0619965,575,NA,US,US-AK,Bear Creek,no,AK02,,AK02,,,,
16100,AK04,small_airport,Skelton Airport,61.937,-147.169006,3289,NA,US,US-AK,Eureka,no,3AK1,,3AK1,,,"PAZK, AZK, AK04",
45244,AK05,small_airport,Breeden Airport,60.54105,-150.599217,365,NA,US,US-AK,Sterling,no,AK05,,AK05,,,,
16101,AK06,small_airport,Denali Airport,63.64509964,-148.7980042,2050,NA,US,US-AK,Mckinley Park,no,AK06,,AK06,,,,
16102,AK07,small_airport,Dog Fish Bay Airport,59.24100113,-151.8769989,10,NA,US,US-AK,Nanwalek,no,AK07,,AK07,,,,
16103,AK08,small_airport,Thomas Strip,61.78990173,-150.1060028,190,NA,US,US-AK,Willow,no,AK08,,AK08,,,,
16104,AK09,small_airport,Wingsong Estates Airport,64.04959869,-145.5019989,1100,NA,US,US-AK,Delta Junction,no,AK09,,AK09,,,,
16105,AK1,small_airport,Butte Municipal Airport,61.53030014,-149.0180054,64,NA,US,US-AK,Palmer,no,AK1,,AK1,,,,
16164,AK10,small_airport,AK-10 Airstrip,61.71721,-150.108992,210,NA,US,US-AK,Willow,no,AK10,,AK10,,,Ernies Airstrip,
16106,AK11,small_airport,Point Mcintyre Airport,70.40170288,-148.6820068,15,NA,US,US-AK,Point Mcintyre,no,AK11,,AK11,,,,
16107,AK12,small_airport,Flying Crown Airport,61.10660172,-149.8639984,47,NA,US,US-AK,Anchorage,no,AK12,,AK12,,,,
16108,AK13,small_airport,Chena Hot Springs Airport,65.05180359,-146.0469971,1195,NA,US,US-AK,Chena Hot Springs,no,AK13,CEX,AK13,,,,
16109,AK14,small_airport,Turinsky Airstrip,61.35129929,-150.0890045,100,NA,US,US-AK,Point Mackenzie,no,AK14,,AK14,,,,
16111,AK16,small_airport,Sunset Strip,61.52339935,-149.7149963,303,NA,US,US-AK,Wasilla,no,AK16,,AK16,,,,
16112,AK17,small_airport,Glacierview Strip,59.7635994,-151.2230072,1600,NA,US,US-AK,Homer,no,AK17,,AK17,,,,
16113,AK18,small_airport,Camp Point Airport,59.82849884,-153.0809937,8,NA,US,US-AK,Homer,no,AK18,,AK18,,,,
16114,AK19,small_airport,Carl's Landing Airport,62.1739006,-150.0639954,300,NA,US,US-AK,Talkeetna,no,AK19,,AK19,,,,
45283,AK20,small_airport,CD-3 Airstrip,70.420622,-150.886667,7,NA,US,US-AK,Nuiqsut,no,AK20,,AK20,,,,
16115,AK21,small_airport,Nushagak Airport,59.13259888,-157.7769928,40,NA,US,US-AK,Dillingham,no,AK21,,AK21,,,,
16116,AK22,small_airport,Lakloey Air Park,64.82170105,-147.5220032,475,NA,US,US-AK,Fairbanks,no,AK22,,AK22,,,,
16118,AK24,small_airport,Hilltop Airport,61.41820145,-149.4389954,420,NA,US,US-AK,Chugiak,no,AK24,,AK24,,,,
16119,AK25,small_airport,Piper Landing Airport,61.61750031,-149.6150055,350,NA,US,US-AK,Wasilla,no,AK25,,AK25,,,,
16120,AK26,small_airport,Solomon State Field,64.5605,-164.4457,25,NA,US,US-AK,Solomon,no,AK26,SOL,AK26,,,,
16121,AK27,small_airport,Valley Flying Crown Airport,61.64260101,-149.6239929,400,NA,US,US-AK,Wasilla,no,AK27,,AK27,,,,
16122,AK28,small_airport,Chena Marina Airport,64.81400299,-147.9190063,427,NA,US,US-AK,Fairbanks,no,AK28,,AK28,,,,
16123,AK29,small_airport,Reids Landing Airport,61.61259842,-149.852005,246,NA,US,US-AK,Houston,no,AK29,,AK29,,,,
45265,AK30,small_airport,Strawberry Point Airport,60.391153,-146.097464,50,NA,US,US-AK,Cordova,no,AK30,,AK30,,,,
16124,AK31,small_airport,Swift Creek Airport,61.41120148,-143.0010071,1225,NA,US,US-AK,Mccarthy,no,AK31,,AK31,,,,
45258,AK32,heliport,Oooguruk Island Heliport,70.495422,-150.253467,27,NA,US,US-AK,Nuiqsut,no,PFNU,,AK32,,,,
16125,AK33,small_airport,Herendeen Bay Airport,55.80139923,-160.8990021,20,NA,US,US-AK,Herendeen Bay,no,AK33,HED,AK33,,,,
16126,AK34,seaplane_base,Kashwitna Lake Seaplane Base,61.83530045,-150.0800018,186,NA,US,US-AK,Willow,no,AK34,,AK34,,,,
16127,AK35,heliport,Buffalo Row Heliport,64.03890228,-145.7389984,1180,NA,US,US-AK,Delta Junction,no,AK35,,AK35,,,,
16128,AK36,small_airport,Point Mac Airport,61.43600082,-150.121994,300,NA,US,US-AK,Point Mackenzie,no,AK36,,AK36,,,,
16129,AK37,heliport,Point Mackenzie Heliport,61.24950027,-150.0359955,72,NA,US,US-AK,Point Mackenzie,no,AK37,,AK37,,,,
16130,AK38,heliport,Providence Hospital Heliport,61.18899918,-149.8220062,140,NA,US,US-AK,Anchorage,no,AK38,,AK38,,,,
16131,AK39,small_airport,South Gasline Airport,60.69720078,-150.1799927,381,NA,US,US-AK,Sterling,no,AK39,,AK39,,,,
16132,AK40,small_airport,Nixon Fork Mine Airport,63.22919846,-154.7599945,1510,NA,US,US-AK,McGrath,no,AK40,,AK40,,,,
16133,AK41,small_airport,Greg'n Sage Airport,64.54389954,-146.8439941,925,NA,US,US-AK,North Pole,no,AK41,,AK41,,,,
16134,AK42,closed,Valley Hospital - Palmer Heliport,61.600899,-149.106009,248,NA,US,US-AK,Palmer,no,,,,,,AK42,
16135,AK43,seaplane_base,Jacobsen Lake Seaplane Base,61.57910156,-149.5390015,350,NA,US,US-AK,Wasilla,no,AK43,,AK43,,,,
16136,AK44,small_airport,Talkeetna Village Strip,62.31890106,-150.1159973,346,NA,US,US-AK,Talkeetna,no,AK44,,AK44,,,,
16137,AK45,closed,Lost River 2 Airport,65.4562,-167.1755,220,NA,US,US-AK,Lost River,no,,,,,,AK45,
